Lat,Lon,featureNam,pcode,featureRef,popPlaceCl,popPlace_1,admin1Name,admin1Pcod,admin0Name,admin0Pcod,date,validOn,validTo
31.87728414,35.44557045,Ein as Sultan Camp,PS01351865,Ein as Sultan Camp,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
31.90151703,35.2060949,Qaddura Camp,PS01301835,Qaddura Camp,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
32.14023414,35.02007631,Izbat al Ashqar,PS01201225,Izbat al Ashqar,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.14317855,35.01171143,Al Mudawwar,PS01201205,Al Mudawwar,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.19034206,35.16676599,Far'ata,PS01201015,Farata,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.19132455,35.15779727,Immatin,PS01201020,Immatin,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.16694374,35.52658106,Marj al Ghazal,PS01351116,Marj al Ghazal,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
31.70909578,35.20351986,Bethlehem,PS01452240,Bethlehem,0,Admin1 Capital,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
32.46807367,35.33890532,Al Jameelat,PS01010135,Al Jameelat,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.44487934,35.30850381,Arab as Suweitat,PS01010270,Arab as Suweitat,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.20711902,35.45206229,Humsa - Al Farsheh,PS01999822,Humsa - Al Farsheh,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.47481373,35.36533949,Mashru' Beit Qad,PS01010110,Mashru Beit Qad,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.47728707,35.37851739,Barghasha,PS01010100,Barghasha,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.46879974,35.37314502,Umm Qabub,PS01010160,Umm Qabub,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.39694605,35.38743535,Khirbet Kharruba,PS01010390,Khirbet Kharruba,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.40313651,35.38020556,Khirbet Marah ar Raha,PS01010375,Khirbet Marah ar Raha,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.44084998,35.21809956,Al Manshiya,PS01010260,Al Manshiya,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
31.62547143,35.02576196,Khirbet Mushrif,PS01502515,Khirbet Mushrif,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.59919928,35.08646666,Al Baqqar,PS01502605,Al Baqqar,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.59927378,35.15731162,Kuziba,PS01502595,Kuziba,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.30990656,35.08592875,Izbat Abu Khameish,PS01100655,Izbat Abu Khameish,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.35097848,35.32886124,Mantiqat al Heish,PS01010540,Mantiqat al Heish,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.35445006,35.37256054,Salhab,PS01050525,Salhab,0,,Tubas,PS0105,State of Palestine,PS,1/1/2004,12/18/2015,
31.6053753,35.15473786,Irqan Turad,PS01502590,Irqan Turad,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.59358948,35.14568064,Shamaliyyat at Hawa,PS01502610,Shamaliyyat at Hawa,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.89648254,35.16033425,Khirbet kafr Sheiyhan,PS01301795,Khirbet kafr Sheiyhan,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.87349211,35.22083863,Kafr 'Aqab,PS01401875,Kafr Aqab,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
32.27136433,35.296131,Talluza,PS01150775,Talluza,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.26144547,35.32592332,Al Badhan,PS01150805,Al Badhan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.31083985,35.04243443,Dhinnaba,PS01100640,Dhinnaba,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.31606441,35.12769358,Kafr Rumman,PS01100630,Kafr Rumman,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.30789912,35.16622649,Bizzariya,PS01150660,Bizzariya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.30131036,35.32997375,Kashda,PS01050650,Kashda,0,,Tubas,PS0105,State of Palestine,PS,1/1/2004,12/18/2015,
32.37178341,35.3412271,Al Kufeir,PS01010485,Al Kufeir,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
31.67558377,35.18088977,Khirbet an Nahla,PS01452340,Khirbet an Nahla,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.69515193,35.25083826,Fakht al Jul,PS01452295,Fakht al Jul,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
32.0488352,35.35808826,Khirbet al Marajim,PS01151465,Khirbet al Marajim,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.10560473,35.36750769,Tell al Khashaba,PS01151311,Tell al Khashaba,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.15858142,35.11120016,Wadi Qana,PS01251150,Wadi Qana,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.12273809,35.25708791,Za'tara,PS01151285,Zatara,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.15583862,35.39753457,Khirbet Tana,PS01151176,Khirbet Tana,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19403638,35.00028814,Arab ar Ramadin ash Shamali,PS01201005,Arab ar Ramadin ash Shamali,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.24753128,35.49692838,Al Hadidiya,PS01050851,Al Hadidiya,0,,Tubas,PS0105,State of Palestine,PS,1/1/2004,12/18/2015,
31.53452389,35.12242374,Wadi al Ghrous,PS01999977,Wadi al Ghrous,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.6709663,35.2375574,Al Fureidis,PS01452375,Al Fureidis,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.66369601,35.23399849,Al 'Iqab,PS01452410,Al Iqab,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
32.50543968,35.19960742,As Sa'aida,PS01010040,As Saaida,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
31.80550797,35.24992649,Ras Shihadeh Bedouins,PS01999820,Ras Shihadeh Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.8516613,35.16425117,Al Khalayleh Bedouins,PS01999819,Al Khalayleh Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.76047653,35.25309821,Surkhi Qunbar,PS01999818,Surkhi Qunbar,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.71810193,35.22227408,Umm al-'Asafir,PS01999817,Umm al-Asafir,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.99086787,35.26058655,Arab Al Khouleh,PS01999923,Arab Al Khouleh,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.55871984,35.12529603,Qla’a Zeta,PS01502681,Qlaa Zeta,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.56582519,35.13078868,Beit 'Einun,PS01502680,Beit Einun,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.97790076,35.26106953,Silwad,PS01301610,Silwad,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.96834143,35.26181962,Silwad Camp,PS01301645,Silwad Camp,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.37463024,35.08438737,Wadi al Amayer Herders,PS01999953,Wadi al Amayer Herders,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.38549465,35.07916341,Wadi al Amayer,PS01503321,Wadi al Amayer,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.22688468,35.49224,Humsa - Al Bqai'a,PS01999813,Humsa - Al Bqaia,0,,Tubas,PS0105,State of Palestine,PS,1/1/2004,12/18/2015,
31.52342742,35.01559379,Kureise,PS01502805,Kureise,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.0941157,35.12323632,Izbat Abu Adam,PS01251355,Izbat Abu Adam,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
31.57008347,35.06547879,Beit Kahil,PS01502655,Beit Kahil,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.4669833,35.13762787,Zif,PS01502965,Zif,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.48137326,35.1235963,Al Bowereh (Aqabat Injeleh),PS01502781,Al Bowereh (Aqabat Injeleh),0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.46616585,35.11796937,Biyar al 'Arus,PS01502995,Biyar al Arus,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.89191756,35.15862333,Ein Jaryout,PS01999794,Ein Jaryout,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
32.05432313,35.37543194,Arab al Ka'abneh,PS01999789,Arab al Kaabneh,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.06534856,35.0051535,Jbour and 'Anani,PS01999796,Jbour and Anani,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
31.85662191,35.20579464,North Bir Nabala Bedouins,PS01999788,North Bir Nabala Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.87802749,35.28740936,Mikhmas Bedouins,PS01999757,Mikhmas Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.84135432,35.20803276,North Beit Hanina Al Balad Bedouins,PS01999768,North Beit Hanina Al Balad Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.84427804,35.20721107,South Bir Nabala Bedouins,PS01999966,South Bir Nabala Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.83573153,35.21510293,Beit Hanina - Al Marwaha West,PS01999786,Beit Hanina - Al Marwaha West,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.71293418,35.22653931,Jabal Al Deek,PS01999883,Jabal Al Deek,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.55830357,35.07915848,Farsh Alhawa,PS01999764,Farsh Alhawa,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.54956036,35.01148737,Fer'a,PS01999878,Fera,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.59153406,35.17905257,Jurat al Khiel,PS01999761,Jurat al Khiel,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.52635197,35.13779716,Al Jalajel,PS01999760,Al Jalajel,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.18130364,35.39195123,Al Ja'waneh,PS01999785,Al Jawaneh,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
31.81243468,35.32578124,Khan Al Ahmar - Makab as Samen,PS01999795,Khan Al Ahmar - Makab as Samen,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.55973881,34.5178633,Al Qaraya al Badawiya al Maslakh,PS02552681,Al Qaraya al Badawiya al Maslakh,2739,Rural,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.55022336,34.50188844,Beit Lahiya,PS02552695,Beit Lahiya,59540,Urban,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.53958843,34.53550287,Beit Hanoun,PS02552740,Beit Hanoun,32187,Admin1 Capital,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.53672483,34.52429803,'Izbat Beit Hanoun,PS02552745,Izbat Beit Hanoun,7383,Rural,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.53752228,34.50003732,Jabalia Camp,PS02552755,Jabalia Camp,93455,Refugee Camp,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.52233427,34.51351773,'Arab Maslakh Beit Lahiya,PS02552760,Arab Maslakh Beit Lahiya,0,Rural,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.53035769,34.48389461,Jabalia,PS02552790,Jabalia,82877,Rural,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.54642273,34.46700169,Madinat al 'Awda,PS02602700,Madinat al Awda,590,Rural,Gaza,PS0260,State of Palestine,PS,7/23/2007,12/18/2015,
31.53276435,34.44499809,Ash Shati' Camp,PS02602775,Ash Shati Camp,87158,Refugee Camp,Gaza,PS0260,State of Palestine,PS,7/23/2007,12/18/2015,
31.50580889,34.46206075,Gaza,PS02602825,Gaza,409680,Admin1 Capital,Gaza,PS0260,State of Palestine,PS,7/23/2007,12/18/2015,
31.4685666,34.41816386,Al Mughraqa (Abu Middein),PS02602945,Al Mughraqa (Abu Middein),5075,Rural,Gaza,PS0260,State of Palestine,PS,7/23/2007,12/18/2015,
31.45412409,34.427508,Juhor ad Dik,PS02603045,Juhor ad Dik,3199,Rural,Gaza,PS0260,State of Palestine,PS,7/23/2007,12/18/2015,
31.44896708,34.39129594,An Nuseirat Camp,PS02653065,An Nuseirat Camp,64423,Refugee Camp,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.43870028,34.40158523,Al Bureij Camp,PS02653140,Al Bureij Camp,36272,Refugee Camp,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.430394,34.37220589,Az Zawayda,PS02653180,Az Zawayda,15483,Rural,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.42203811,34.33652176,Deir al Balah Camp,PS02653200,Deir al Balah Camp,12004,Refugee Camp,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.42235273,34.38384654,Al Maghazi Camp,PS02653210,Al Maghazi Camp,24284,Refugee Camp,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.41670562,34.34813961,Deir al Balah,PS02653240,Deir al Balah,49751,Admin1 Capital,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.41686639,34.37232644,Al Musaddar,PS02653250,Al Musaddar,1840,Rural,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.40354141,34.34114798,Wadi as Salqa,PS02653275,Wadi as Salqa,4660,Rural,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.36792793,34.33702378,Al Qarara,PS02703370,Al Qarara,16918,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.35997224,34.36046421,As Sureij,PS02703390,As Sureij,885,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.34869576,34.29516551,Khan Yunis Camp,PS02703410,Khan Yunis Camp,49161,Refugee Camp,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.34893176,34.25857575,Al Mawasi (Khan Yunis),PS02703415,Al Mawasi (Khan Yunis),0,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.33975206,34.30576037,Khan Yunis,PS02703420,Khan Yunis,130607,Admin1 Capital,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.34168792,34.32465677,Bani Suheila,PS02703425,Bani Suheila,32773,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.34182444,34.34462129,'Abasan al Jadida (as Saghira),PS02703430,Abasan al Jadida (as Saghira),5638,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.32468224,34.34372787,'Abasan al Kabira,PS02703445,Abasan al Kabira,19037,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.32375615,34.29293154,Qizan an Najjar,PS02703450,Qizan an Najjar,3889,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.30999138,34.30604542,Qa' al Kharaba,PS02703455,Qa al Kharaba,921,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.30644303,34.31448291,Qa' al Qurein,PS02703465,Qa al Qurein,3673,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.30673686,34.35754824,Khuza'a,PS02703470,Khuzaa,9665,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.30365622,34.30295483,Umm Kameil,PS02703475,Umm Kameil,1971,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.2955619,34.30618349,Umm al Kilab,PS02703480,Umm al Kilab,999,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.28933726,34.31884602,Al Fukhkhari,PS02703485,Al Fukhkhari,3715,Rural,Khan Younis,PS0270,State of Palestine,PS,7/23/2007,12/18/2015,
31.29868545,34.23998109,Tal as Sultan,PS02753460,Tal as Sultan,24418,Refugee Camp,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.26994122,34.25550153,Rafah,PS02753490,Rafah,71003,Admin1 Capital,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.28434312,34.25168047,Rafah Camp,PS02753495,Rafah Camp,59983,Refugee Camp,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.26741209,34.27885669,Al Bayuk,PS02753500,Al Bayuk,5648,Rural,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.32613173,34.22439231,Al Mawasi (Rafah),PS02753435,Al Mawasi (Rafah),1409,Rural,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.32399473,34.21910823,Al Qarya as Suwydiya,PS02753440,Al Qarya as Suwydiya,809,Rural,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.25269095,34.26903007,Shokat as Sufi,PS02753505,Shokat as Sufi,8094,Rural,Rafah,PS0275,State of Palestine,PS,7/23/2007,12/18/2015,
31.58165193,34.49091618,Siafa,PS02990001,Siafa,0,Rural,North Gaza,PS0255,State of Palestine,PS,7/23/2007,12/18/2015,
31.40102477,34.36046836,Al Ma'ani,PS02990000,Al Maani,0,Rural,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
31.47095299,34.39947002,Al Zahra,PS02990002,Al Zahra,0,Rural,Deir Al-Balah,PS0265,State of Palestine,PS,7/23/2007,12/18/2015,
32.19882014,35.27266349,Nablus,PS01150920,Nablus,0,Admin1 Capital,Nablus,PS0115,State of Palestine,PS,12/16/2015,12/18/2015,
