timestamp,temperature[degC],humidity[%],pm[ug/m^3],pm[V],latitude[deg],longitude[deg],altitude[deg]
11/27/2016 09:36:32,17.39,13.73,1.66,0.354,---,---,---
11/27/2016 09:37:32,17.41,14.7,0.74,0.17273,---,---,---
11/27/2016 09:38:32,17.44,13.14,1,0.14587,---,---,---
11/27/2016 09:39:32,17.45,12.83,0.49,0.40405,---,---,---
11/27/2016 09:40:32,17.46,13.06,1.45,0.32837,---,---,---
11/27/2016 09:41:32,17.47,13.34,0.64,0.36743,---,---,---
11/27/2016 09:42:32,17.49,16.67,1.71,0.22583,---,---,---
11/27/2016 09:43:32,17.51,17.96,0,0.13855,---,---,---
11/27/2016 09:44:32,17.51,11.84,1.12,0.26184,---,---,---
11/27/2016 09:45:32,17.51,11.28,1.6,0.33691,---,---,---
11/27/2016 09:46:32,17.51,13.46,2.5,0.39368,---,---,---
11/27/2016 09:47:32,17.52,14.56,2.42,0.20081,---,---,---
11/27/2016 09:48:32,17.54,14.16,0.62,0.2948,---,---,---
11/27/2016 09:49:32,17.55,14.91,3.06,0.33813,---,---,---
11/27/2016 09:50:32,17.55,11.43,2.72,0.3595,---,---,---
11/27/2016 09:51:32,17.56,10.99,1.92,0.21118,---,---,---
11/27/2016 09:52:32,17.56,11.51,1.23,0.37231,---,---,---
11/27/2016 09:53:32,17.56,13.93,1.7,0.19287,---,---,---
11/27/2016 09:54:32,17.56,12.02,0.86,0.28381,---,---,---
11/27/2016 09:55:32,17.56,11.73,0.63,0.25757,---,---,---
11/27/2016 09:56:32,17.56,10.87,0.95,0.14832,---,---,---
11/27/2016 09:57:32,17.58,11.25,0.08,0.23254,---,---,---
11/27/2016 09:58:32,17.59,13.46,2.76,0.50049,---,---,---
11/27/2016 09:59:32,17.58,12.62,1.6,0.13245,---,---,---
11/27/2016 10:00:32,17.6,11.31,1.62,0.3302,---,---,---
11/27/2016 10:01:32,17.62,11.58,1.67,0.18677,---,---,---
11/27/2016 10:02:32,17.64,11.99,0.18,0.24597,---,---,---
11/27/2016 10:03:32,17.65,13.47,1.67,0.33569,---,---,---
11/27/2016 10:04:32,17.65,11.29,2.23,0.14282,---,---,---
11/27/2016 10:05:32,17.65,11.4,0.06,0.09155,---,---,---
11/27/2016 10:06:32,17.65,12.22,0.05,0.23132,---,---,---
11/27/2016 10:07:32,17.65,12.7,0.08,0.10254,---,---,---
11/27/2016 10:08:32,17.64,11.63,1.25,0.29114,---,---,---
11/27/2016 10:09:32,17.64,15.02,1.94,0.3186,---,---,---
11/27/2016 10:10:32,17.62,11.61,1.14,0.25818,---,---,---
11/27/2016 10:11:32,17.63,13.73,1.84,0.25513,---,---,---
11/27/2016 10:12:32,17.62,11.09,2.07,0.26917,---,---,---
11/27/2016 10:13:32,17.64,12.99,1.55,0.271,---,---,---
11/27/2016 10:14:32,17.65,16.29,1.86,0.33813,---,---,---
11/27/2016 10:15:32,17.65,12.81,1.33,0.50781,---,---,---
11/27/2016 10:16:32,17.65,12.03,1.56,0.32959,---,---,---
11/27/2016 10:17:32,17.65,11.7,2.37,0.58655,---,---,---
11/27/2016 10:18:32,17.68,12.33,1.09,0.28137,---,---,---
11/27/2016 10:19:32,17.69,11.92,1.92,0.4126,---,---,---
11/27/2016 10:20:32,17.69,13.78,1.88,0.27405,---,---,---
11/27/2016 10:21:32,17.69,11.73,1.73,0.65186,---,---,---
11/27/2016 10:22:32,17.7,12.51,1.8,0.21606,---,---,---
11/27/2016 10:23:32,17.73,12.96,2.14,0.13916,---,---,---
11/27/2016 10:24:32,17.73,12.29,2.39,0.34912,---,---,---
11/27/2016 10:25:32,17.74,11.25,3.04,0.36865,---,---,---
11/27/2016 10:26:32,17.74,11.63,1.78,0.26489,---,---,---
11/27/2016 10:27:32,17.75,12.25,2.17,0.34851,---,---,---
11/27/2016 10:28:32,17.76,11.77,1.92,0.29114,---,---,---
11/27/2016 10:29:35,17.77,13.08,1.66,0.30762,---,---,---
11/27/2016 10:30:32,17.78,12.29,0,0.07446,---,---,---
11/27/2016 10:31:32,17.8,11.55,0.46,0.29358,---,---,---
11/27/2016 10:32:32,17.81,11.11,1.72,0.45105,---,---,---
11/27/2016 10:33:32,17.84,11.74,2.99,0.44861,---,---,---
11/27/2016 10:34:32,17.87,10.93,3.26,0.4303,---,---,---
11/27/2016 10:35:32,17.87,13.6,1.53,0.29663,---,---,---
11/27/2016 10:36:32,17.87,12.52,0.76,0.34729,---,---,---
11/27/2016 10:37:32,17.89,12.86,1.67,0.19043,---,---,---
11/27/2016 10:38:32,17.9,13.2,0.2,0.29236,---,---,---
11/27/2016 10:39:32,17.92,11.86,1.62,0.26733,---,---,---
11/27/2016 10:40:32,17.92,11.86,0.23,0.26123,---,---,---
11/27/2016 10:41:32,17.94,11.26,0,0.13733,---,---,---
11/27/2016 10:42:32,17.93,13.99,1.12,0.28625,---,---,---
11/27/2016 10:43:32,17.93,12.38,0.62,0.27954,---,---,---
11/27/2016 10:44:32,17.93,11.41,0.63,0.27588,---,---,---
11/27/2016 10:45:32,17.95,12.89,1.51,0.3125,---,---,---
11/27/2016 10:46:32,17.98,12.76,1.86,0.26245,---,---,---
11/27/2016 10:47:33,17.99,12.57,0.91,0.24292,---,---,---
11/27/2016 10:48:32,17.99,12.05,0.98,0.35461,---,---,---
11/27/2016 10:49:32,17.99,11.94,1.38,0.37964,---,---,---
11/27/2016 10:50:32,17.99,16.34,0.88,0.26428,---,---,---
11/27/2016 10:51:32,17.99,14.93,0.58,0.23376,---,---,---
11/27/2016 10:52:32,17.99,12.01,1.38,0.33569,---,---,---
11/27/2016 10:53:32,18,12.72,1.76,0.28381,---,---,---
11/27/2016 10:54:32,18.03,13.44,1.55,0.24902,---,---,---
11/27/2016 10:55:32,18.04,11.86,1.75,0.26306,---,---,---
11/27/2016 10:56:32,18.07,13.09,0.76,0.15747,---,---,---
11/27/2016 10:57:32,18.09,12.31,0.82,0.4071,---,---,---
11/27/2016 10:58:32,18.11,14.39,1.14,0.08972,---,---,---
11/27/2016 10:59:32,18.11,16.07,0.75,0.12634,---,---,---
11/27/2016 11:00:32,18.09,13.68,0,0.21362,---,---,---
11/27/2016 11:01:32,18.11,11.53,0.41,0.15564,---,---,---
11/27/2016 11:02:32,18.11,14.5,0.27,0.27466,---,---,---
11/27/2016 11:03:32,18.12,12.54,0.29,0.22583,---,---,---
11/27/2016 11:04:32,18.13,12.24,2.42,0.37109,---,---,---
11/27/2016 11:05:32,18.12,12.24,1.18,0.21057,---,---,---
11/27/2016 11:06:32,18.13,12.01,0.93,0.33936,---,---,---
11/27/2016 11:07:32,18.14,11.09,2.44,0.44922,---,---,---
11/27/2016 11:08:32,18.13,12.24,1.43,0.33264,---,---,---
11/27/2016 11:09:33,18.15,11.69,0.89,0.25757,---,---,---
11/27/2016 11:10:33,18.18,11.42,0.73,0.21118,---,---,---
11/27/2016 11:11:33,18.18,11.65,0.98,0.224,---,---,---
11/27/2016 11:12:33,18.2,13.54,0.42,0.23254,---,---,---
11/27/2016 11:13:33,18.2,14.04,1.26,0.18188,---,---,---
11/27/2016 11:14:33,18.21,14,0.81,0.27344,---,---,---
11/27/2016 11:15:33,18.2,11.31,1.76,0.25513,---,---,---
11/27/2016 11:16:33,18.21,11.39,1.76,0.20264,---,---,---
11/27/2016 11:17:33,18.21,11.39,1.86,0.43091,---,---,---
11/27/2016 11:18:33,18.23,15.85,1.35,0.30273,---,---,---
11/27/2016 11:19:33,18.23,15.06,1.01,0.26733,---,---,---
11/27/2016 11:20:33,18.21,14.24,0.2,0.32227,---,---,---
11/27/2016 11:21:33,18.21,12.17,0.76,0.19531,---,---,---
11/27/2016 11:22:33,18.21,15.5,0.56,0.28381,---,---,---
11/27/2016 11:23:33,18.23,15.14,1.18,0.16541,---,---,---
11/27/2016 11:24:33,18.24,13.37,0.49,0.12939,---,---,---
11/27/2016 11:25:33,18.25,15.37,0,0.19043,---,---,---
11/27/2016 11:26:33,18.25,13.1,0.51,0.32288,---,---,---
11/27/2016 11:27:33,18.26,15.34,1,0.4895,---,---,---
11/27/2016 11:28:33,18.26,14.86,1.03,0.26978,---,---,---
11/27/2016 11:29:33,18.26,12.61,0.57,0.37964,---,---,---
11/27/2016 11:30:33,18.26,14.44,1.41,0.21179,---,---,---
11/27/2016 11:31:33,18.27,13.37,1.79,0.38208,---,---,---
11/27/2016 11:32:33,18.29,14.91,1.15,0.26123,---,---,---
11/27/2016 11:33:33,18.3,15.92,0.56,0.13855,---,---,---
11/27/2016 11:34:33,18.3,17.02,1.46,0.33691,---,---,---
11/27/2016 11:35:33,18.32,15.06,1.26,0.28748,---,---,---
11/27/2016 11:36:33,18.32,14.51,1.03,0.18677,---,---,---
11/27/2016 11:37:33,18.3,14.04,1.32,0.27283,---,---,---
11/27/2016 11:38:33,18.29,13.02,1.1,0.3125,---,---,---
11/27/2016 11:39:33,18.29,15.3,0.7,0.15564,---,---,---
11/27/2016 11:40:33,18.29,12.95,0.09,0.32654,---,---,---
11/27/2016 11:41:33,18.3,13.18,1.13,0.42419,---,---,---
11/27/2016 11:42:33,18.29,13.61,1.49,0.2301,---,---,---
11/27/2016 11:43:33,18.29,11.76,2.05,0.3009,---,---,---
11/27/2016 11:44:33,18.32,12.65,2,0.30029,---,---,---
11/27/2016 11:45:33,18.32,11.02,2.18,0.35034,---,---,---
11/27/2016 11:46:33,18.3,12.25,2.01,0.3302,---,---,---
11/27/2016 11:47:33,18.3,12.05,1.65,0.20874,---,---,---
11/27/2016 11:48:33,18.3,14.28,0.11,0.07385,---,---,---
11/27/2016 11:49:33,18.32,11.39,1.73,0.53955,---,---,---
11/27/2016 11:50:33,18.33,15.06,0.61,0.19104,---,---,---
11/27/2016 11:51:33,18.35,13.66,1.36,0.17578,---,---,---
11/27/2016 11:52:33,18.36,13.89,1.55,0.31189,---,---,---
11/27/2016 11:53:33,18.36,14.72,0.82,0.30823,---,---,---
11/27/2016 11:54:33,18.36,13.34,2.24,0.29541,---,---,---
11/27/2016 11:55:33,18.36,14.95,0.79,0.18188,---,---,---
11/27/2016 11:56:33,18.36,15.27,1.21,0.29785,---,---,---
11/27/2016 11:57:33,18.37,12.29,1.86,0.38391,---,---,---
11/27/2016 11:58:33,18.38,13.47,1.78,0.40771,---,---,---
11/27/2016 11:59:33,18.38,14.52,1.08,0.2301,---,---,---
11/27/2016 12:00:33,18.38,13.74,1.13,0.22461,---,---,---
11/27/2016 12:01:33,18.39,15.58,2.23,0.31311,---,---,---
11/27/2016 12:02:33,18.38,14.48,1,0.2063,---,---,---
11/27/2016 12:03:33,18.38,13.62,1.4,0.23865,---,---,---
11/27/2016 12:04:33,18.39,16.21,0,0.11719,---,---,---
11/27/2016 12:05:33,18.4,15.15,0,0.19775,---,---,---
11/27/2016 12:06:33,18.4,13.47,1.7,0.3717,---,---,---
11/27/2016 12:07:33,18.41,11.44,3.1,0.31006,---,---,---
11/27/2016 12:08:33,18.42,12.89,0.63,0.23071,---,---,---
11/27/2016 12:09:33,18.43,12.96,1.32,0.17944,---,---,---
11/27/2016 12:10:33,18.44,12.85,0.77,0.17761,---,---,---
11/27/2016 12:11:33,18.46,11.51,1.17,0.40283,---,---,---
11/27/2016 12:12:33,18.48,12.89,1.92,0.33691,---,---,---
11/27/2016 12:13:33,18.48,11.92,1.93,0.30701,---,---,---
11/27/2016 12:14:33,18.48,12.67,2.18,0.34668,---,---,---
11/27/2016 12:15:33,18.48,13.93,1.89,0.32471,---,---,---
11/27/2016 12:16:33,18.47,12.03,1.63,0.34607,---,---,---
11/27/2016 12:17:33,18.48,13.93,2.42,0.35828,---,---,---
11/27/2016 12:18:33,18.5,11.28,3.29,0.57007,---,---,---
11/27/2016 12:19:33,18.53,12.63,2.86,0.28809,---,---,---
11/27/2016 12:20:33,18.53,13.35,3.26,0.41809,---,---,---
11/27/2016 12:21:33,18.53,13.63,1.47,0.23438,---,---,---
11/27/2016 12:22:33,18.54,14.26,0.57,0.10864,---,---,---
11/27/2016 12:23:33,18.56,11.74,1.06,0.28076,---,---,---
11/27/2016 12:24:33,18.57,13.9,1.15,0.23132,---,---,---
11/27/2016 12:25:33,18.57,14.65,1.63,0.50903,---,---,---
11/27/2016 12:26:33,18.57,15,1.69,0.26733,---,---,---
11/27/2016 12:27:33,18.59,13.71,1.21,0.18738,---,---,---
11/27/2016 12:28:33,18.63,12.34,1.82,0.47668,---,---,---
11/27/2016 12:29:33,18.64,13.67,2.98,0.27222,---,---,---
11/27/2016 12:30:33,18.64,11.55,1.7,0.32715,---,---,---
11/27/2016 12:31:33,18.64,12.41,2.17,0.27832,---,---,---
11/27/2016 12:32:33,18.66,12.38,1.31,0.27039,---,---,---
11/27/2016 12:33:33,18.67,11.96,3.56,0.4126,---,---,---
11/27/2016 12:34:33,18.68,11.25,1.99,0.177,---,---,---
11/27/2016 12:35:33,18.7,10.93,1.64,0.32715,---,---,---
11/27/2016 12:36:33,18.71,13.92,1,0.14404,---,---,---
11/27/2016 12:37:33,18.72,12.64,2.51,0.63843,---,---,---
11/27/2016 12:38:33,18.74,11.15,2.63,0.39001,---,---,---
11/27/2016 12:39:33,18.77,12.6,3.55,0.57129,---,---,---
11/27/2016 12:40:33,18.79,14.58,2.45,0.33447,---,---,---
11/27/2016 12:41:33,18.82,16.78,1.06,0.20325,---,---,---
11/27/2016 12:42:33,18.84,15.24,1.36,0.25024,---,---,---
11/27/2016 12:43:33,18.83,14.11,0.82,0.23132,---,---,---
11/27/2016 12:44:33,18.82,14.11,0.89,0.12695,---,---,---
11/27/2016 12:45:33,18.81,15.4,1.2,0.25513,---,---,---
11/27/2016 12:46:33,18.79,14.03,2.01,0.43518,---,---,---
11/27/2016 12:47:33,18.79,13.32,0.89,0.23376,---,---,---
11/27/2016 12:48:33,18.79,13.17,0.82,0.22583,---,---,---
11/27/2016 12:49:33,18.79,15.05,1.16,0.38086,---,---,---
11/27/2016 12:50:33,18.79,12.45,1.8,0.34424,---,---,---
11/27/2016 12:51:33,18.81,16.23,0.89,0.11841,---,---,---
11/27/2016 12:52:33,18.82,14.34,0.43,0.19409,---,---,---
11/27/2016 12:53:33,18.83,12.34,1.13,0.36316,---,---,---
11/27/2016 12:54:33,18.84,13.17,2.03,0.46021,---,---,---
11/27/2016 12:55:33,18.84,12.05,1.84,0.30334,---,---,---
11/27/2016 12:56:33,18.84,12.38,1.92,0.34668,---,---,---
11/27/2016 12:57:33,18.84,12.12,2.75,0.41748,---,---,---
11/27/2016 12:58:33,18.84,13.52,1.4,0.26855,---,---,---
11/27/2016 12:59:33,18.85,15.56,0.67,0.18982,---,---,---
11/27/2016 13:00:33,18.86,14.04,0.16,0.18433,---,---,---
11/27/2016 13:01:33,18.86,12.99,0.63,0.26978,---,---,---
11/27/2016 13:02:33,18.88,12.05,1.46,0.30945,---,---,---
11/27/2016 13:03:33,18.89,15.53,0,0.11963,---,---,---
11/27/2016 13:04:33,18.92,14.31,0.81,0.22949,---,---,---
11/27/2016 13:05:33,18.92,11.98,1.85,0.26123,---,---,---
11/27/2016 13:06:33,18.91,12.57,2.05,0.42908,---,---,---
11/27/2016 13:07:33,18.91,15.88,1.41,0.13855,---,---,---
11/27/2016 13:08:33,18.91,12.95,0.78,0.2533,---,---,---
11/27/2016 13:09:33,18.92,11.94,1.95,0.38757,---,---,---
11/27/2016 13:10:33,18.94,15.1,1.74,0.28931,---,---,---
11/27/2016 13:11:33,18.94,13.18,0.04,0.37842,---,---,---
11/27/2016 13:12:33,18.96,15.45,0,0.2124,---,---,---
11/27/2016 13:13:33,18.96,15.53,1.49,0.24048,---,---,---
11/27/2016 13:14:33,18.96,18.82,0.15,0.19531,---,---,---
11/27/2016 13:15:33,18.96,13.92,0.2,0.22461,---,---,---
11/27/2016 13:16:33,18.96,16.98,1.46,0.25391,---,---,---
11/27/2016 13:17:33,18.96,14.55,2,0.31128,---,---,---
11/27/2016 13:18:33,18.98,15.57,1.37,0.22888,---,---,---
11/27/2016 13:19:33,18.98,15.45,0.94,0.29846,---,---,---
11/27/2016 13:20:33,18.98,16.62,1.03,0.16174,---,---,---
11/27/2016 13:21:33,18.97,16.75,0.18,0.17395,---,---,---
11/27/2016 13:22:33,18.98,17.45,0.49,0.18188,---,---,---
11/27/2016 13:23:33,18.98,15.84,1.2,0.18311,---,---,---
11/27/2016 13:24:33,18.99,14.35,1.09,0.2478,---,---,---
11/27/2016 13:25:33,19.01,12.83,2.42,0.42175,---,---,---
11/27/2016 13:26:33,19.01,15.29,1.74,0.16907,---,---,---
11/27/2016 13:27:33,19.05,16.6,1.03,0.28259,---,---,---
11/27/2016 13:28:33,19.06,16.72,2.12,0.43091,---,---,---
11/27/2016 13:29:33,19.06,13.7,2.53,0.4718,---,---,---
11/27/2016 13:30:33,19.07,15.78,3.94,0.25696,---,---,---
11/27/2016 13:31:33,19.08,14.21,3.35,0.625,---,---,---
11/27/2016 13:32:33,19.09,18.49,2.52,0.14282,---,---,---
11/27/2016 13:33:33,19.09,17.07,0.03,0.26733,---,---,---
11/27/2016 13:34:33,19.1,13.97,0.42,0.22949,---,---,---
11/27/2016 13:35:33,19.1,12.28,1.44,0.32349,---,---,---
11/27/2016 13:36:33,19.12,14.08,1.86,0.24292,---,---,---
11/27/2016 13:37:33,19.14,14.63,1.08,0.28442,---,---,---
11/27/2016 13:38:33,19.14,13.89,1.7,0.3418,---,---,---
11/27/2016 13:39:33,19.14,12.06,1.14,0.26733,---,---,---
11/27/2016 13:40:33,19.15,13.03,0.22,0.06836,---,---,---
11/27/2016 13:41:33,19.15,14.56,1.42,0.42603,---,---,---
11/27/2016 13:42:33,19.15,15.82,1.13,0.34241,---,---,---
11/27/2016 13:43:33,19.16,14.83,0,0.13733,---,---,---
11/27/2016 13:44:34,19.16,15.82,1.01,0.51941,---,---,---
11/27/2016 13:45:33,19.15,13.66,1.26,0.25696,---,---,---
11/27/2016 13:46:33,19.15,13.03,0.17,0.16235,---,---,---
11/27/2016 13:47:33,19.15,14.08,1.05,0.37109,---,---,---
11/27/2016 13:48:33,19.16,11.91,2.16,0.23071,---,---,---
11/27/2016 13:49:34,19.16,11.09,2.81,0.51941,---,---,---
11/27/2016 13:50:33,19.16,12.36,3.54,0.29419,---,---,---
11/27/2016 13:51:33,19.17,11.8,2.19,0.34607,---,---,---
11/27/2016 13:52:33,19.2,13.66,2.12,0.42236,---,---,---
11/27/2016 13:53:33,19.2,13.54,1.77,0.35889,---,---,---
11/27/2016 13:54:33,19.2,12.51,1.88,0.3009,---,---,---
11/27/2016 13:55:33,19.21,13.27,1.98,0.23193,---,---,---
11/27/2016 13:56:33,19.22,12.33,3.19,0.65674,---,---,---
11/27/2016 13:57:33,19.22,13.94,2.16,0.29236,---,---,---
11/27/2016 13:58:33,19.22,14.76,1.97,0.47058,---,---,---
11/27/2016 13:59:33,19.21,14.73,1.72,0.41626,---,---,---
11/27/2016 14:00:33,19.21,12.07,1.19,0.30823,---,---,---
11/27/2016 14:01:33,19.23,12.51,1.17,0.38452,---,---,---
11/27/2016 14:02:33,19.23,12.25,1.35,0.39185,---,---,---
11/27/2016 14:03:33,19.22,12.78,2.89,0.37781,---,---,---
11/27/2016 14:04:33,19.22,12.07,3.27,0.41626,---,---,---
11/27/2016 14:05:33,19.22,14.29,3.05,0.2124,---,---,---
11/27/2016 14:06:33,19.22,15.08,0.64,0.36804,---,---,---
11/27/2016 14:07:33,19.22,11.58,1.66,0.32959,---,---,---
11/27/2016 14:08:33,19.24,15.08,1.92,0.2417,---,---,---
11/27/2016 14:09:33,19.25,14.88,1.95,0.34424,---,---,---
11/27/2016 14:10:33,19.25,12.48,2.2,0.28381,---,---,---
11/27/2016 14:11:33,19.25,13.82,0.56,0.16052,---,---,---
11/27/2016 14:12:33,19.25,13.82,0.95,0.33325,---,---,---
11/27/2016 14:13:33,19.26,15.19,2.83,0.59814,---,---,---
11/27/2016 14:14:33,19.26,16.17,1.56,0.16968,---,---,---
11/27/2016 14:15:33,19.26,13.94,1.69,0.15808,---,---,---
11/27/2016 14:16:33,19.27,14.41,1,0.1123,---,---,---
11/27/2016 14:17:33,19.29,12.92,1.55,0.36682,---,---,---
11/27/2016 14:18:33,19.29,14.21,0.82,0.36743,---,---,---
11/27/2016 14:19:33,19.3,15.08,1.47,0.36682,---,---,---
11/27/2016 14:20:33,19.3,13.04,1.14,0.17944,---,---,---
11/27/2016 14:21:33,19.31,13.78,1.1,0.32043,---,---,---
11/27/2016 14:22:33,19.31,12.22,0.88,0.18066,---,---,---
11/27/2016 14:23:33,19.31,15.94,0.29,0.22827,---,---,---
11/27/2016 14:24:33,19.31,17.43,1.64,0.29785,---,---,---
11/27/2016 14:25:33,19.3,12.41,1.22,0.20203,---,---,---
11/27/2016 14:26:33,19.31,14.73,0.81,0.21851,---,---,---
11/27/2016 14:27:33,19.31,11.92,1.16,0.34912,---,---,---
11/27/2016 14:28:33,19.31,12.22,1.97,0.18311,---,---,---
11/27/2016 14:29:33,19.31,13.23,1.01,0.39368,---,---,---
11/27/2016 14:30:33,19.31,15.79,2.69,0.48218,---,---,---
11/27/2016 14:31:33,19.31,13.66,2.03,0.37537,---,---,---
11/27/2016 14:32:33,19.32,14.88,2.86,0.54138,---,---,---
11/27/2016 14:33:33,19.33,16.41,2.27,0.2948,---,---,---
11/27/2016 14:34:33,19.32,12.07,1.63,0.38574,---,---,---
11/27/2016 14:35:33,19.32,15.08,1.01,0.37903,---,---,---
11/27/2016 14:36:33,19.35,16.25,1.33,0.22949,---,---,---
11/27/2016 14:37:33,19.35,12.59,1.52,0.52734,---,---,---
11/27/2016 14:38:33,19.35,17,0.98,0.26917,---,---,---
11/27/2016 14:39:33,19.36,15.82,1.23,0.2533,---,---,---
11/27/2016 14:40:33,19.35,16.06,2.56,0.30457,---,---,---
11/27/2016 14:41:33,19.35,14.29,2.46,0.21179,---,---,---
11/27/2016 14:42:33,19.37,13.82,1.32,0.40466,---,---,---
11/27/2016 14:43:33,19.38,13.4,1.91,0.27283,---,---,---
11/27/2016 14:44:33,19.37,15.08,1.69,0.48889,---,---,---
11/27/2016 14:45:33,19.37,13.95,1.69,0.21484,---,---,---
11/27/2016 14:46:33,19.38,14.18,0.72,0.43274,---,---,---
11/27/2016 14:47:33,19.39,13.67,0.85,0.23987,---,---,---
11/27/2016 14:48:33,19.4,13.2,0.64,0.32227,---,---,---
11/27/2016 14:49:33,19.4,15.36,0.67,0.28137,---,---,---
11/27/2016 14:50:33,19.41,12.49,0.85,0.57617,---,---,---
11/27/2016 14:51:33,19.42,13.56,2.99,0.42603,---,---,---
11/27/2016 14:52:33,19.41,17.4,1.97,0.32349,---,---,---
11/27/2016 14:53:33,19.4,15.76,3.47,0.29297,---,---,---
11/27/2016 14:54:33,19.39,16.14,0.58,0.22461,---,---,---
11/27/2016 14:55:33,19.39,14.89,0.72,0.36072,---,---,---
11/27/2016 14:56:33,19.41,14.93,0.46,0.12634,---,---,---
11/27/2016 14:57:33,19.42,12.45,1.27,0.32227,---,---,---
11/27/2016 14:58:33,19.43,13.56,2.04,0.33264,---,---,---
11/27/2016 14:59:33,19.42,13.56,1.27,0.15259,---,---,---
11/27/2016 15:00:33,19.4,14.22,0.35,0.19836,---,---,---
11/27/2016 15:01:33,19.39,12.93,1.04,0.33997,---,---,---
11/27/2016 15:02:33,19.38,15.05,0.95,0.18127,---,---,---
11/27/2016 15:03:33,19.37,12.85,0.17,0.13672,---,---,---
11/27/2016 15:04:33,19.36,12.51,1.13,0.35522,---,---,---
11/27/2016 15:05:33,19.36,14.45,2.37,0.38086,---,---,---
11/27/2016 15:06:33,19.35,12.74,1.98,0.20874,---,---,---
11/27/2016 15:07:33,19.35,12.25,1.55,0.39307,---,---,---
11/27/2016 15:08:33,19.35,15.55,2.9,0.39734,---,---,---
11/27/2016 15:09:33,19.36,14.37,3.35,0.37476,---,---,---
11/27/2016 15:10:33,19.35,13,1.7,0.20935,---,---,---
11/27/2016 15:11:33,19.35,13.43,1.45,0.26306,---,---,---
11/27/2016 15:12:33,19.37,14.21,1.09,0.35156,---,---,---
11/27/2016 15:13:33,19.38,14.5,1.19,0.17944,---,---,---
11/27/2016 15:14:33,19.38,14.76,1.57,0.26978,---,---,---
11/27/2016 15:15:33,19.37,14.29,2.2,0.33813,---,---,---
11/27/2016 15:16:33,19.37,12.89,3.3,0.48645,---,---,---
11/27/2016 15:17:33,19.38,13.98,2.78,0.57068,---,---,---
11/27/2016 15:18:33,19.37,15.83,3.08,0.42603,---,---,---
11/27/2016 15:19:33,19.38,15.39,1.23,0.20447,---,---,---
11/27/2016 15:20:33,19.37,12.59,2.02,0.36133,---,---,---
11/27/2016 15:21:33,19.36,13.54,1.91,0.31921,---,---,---
11/27/2016 15:22:33,19.36,12.41,2.18,0.50903,---,---,---
11/27/2016 15:23:33,19.35,14.45,3.56,0.34973,---,---,---
11/27/2016 15:24:33,19.33,12.44,2.02,0.39917,---,---,---
11/27/2016 15:25:33,19.35,12.14,3.89,0.7373,---,---,---
11/27/2016 15:26:33,19.35,14.49,3.9,0.38208,---,---,---
11/27/2016 15:27:33,19.32,12.51,2.12,0.43152,---,---,---
11/27/2016 15:28:34,19.31,13.19,3.58,0.42786,---,---,---
11/27/2016 15:29:33,19.31,12.03,3.53,0.34302,---,---,---
11/27/2016 15:30:34,19.32,12.07,2.22,0.38208,---,---,---
11/27/2016 15:31:33,19.33,12.29,1.29,0.45044,---,---,---
11/27/2016 15:32:34,19.33,13.7,2.79,0.48584,---,---,---
11/27/2016 15:33:33,19.32,12.74,2.41,0.3479,---,---,---
11/27/2016 15:34:34,19.32,13,1.71,0.13306,---,---,---
11/27/2016 15:35:33,19.35,15,1.64,0.36987,---,---,---
11/27/2016 15:36:34,19.36,13.04,1.91,0.24536,---,---,---
11/27/2016 15:37:34,19.36,13.9,1.29,0.50232,---,---,---
11/27/2016 15:38:33,19.35,13.78,1.86,0.3833,---,---,---
11/27/2016 15:39:34,19.33,13,2.2,0.32776,---,---,---
11/27/2016 15:40:34,19.32,12.96,0.69,0.13245,---,---,---
11/27/2016 15:41:34,19.31,12.96,2.18,0.39246,---,---,---
11/27/2016 15:42:34,19.32,15.39,1.61,0.19531,---,---,---
11/27/2016 15:43:34,19.31,13.5,1.25,0.21362,---,---,---
11/27/2016 15:44:33,19.32,12.96,2.15,0.36743,---,---,---
11/27/2016 15:45:34,19.31,13.27,2.37,0.42419,---,---,---
11/27/2016 15:46:34,19.3,13.98,2.05,0.30945,---,---,---
11/27/2016 15:47:33,19.29,12.44,3.22,0.44922,---,---,---
11/27/2016 15:48:34,19.28,15.08,3.48,0.35339,---,---,---
11/27/2016 15:49:34,19.27,13.35,1.9,0.31006,---,---,---
11/27/2016 15:50:33,19.28,16.65,2.67,0.40161,---,---,---
11/27/2016 15:51:33,19.28,13.04,3.11,0.34729,---,---,---
11/27/2016 15:52:33,19.28,13.27,1.79,0.37598,---,---,---
11/27/2016 15:53:34,19.28,13.31,2.36,0.53772,---,---,---
11/27/2016 15:54:34,19.28,13.74,2.6,0.21484,---,---,---
11/27/2016 15:55:33,19.27,14.6,1.43,0.3302,---,---,---
11/27/2016 15:56:33,19.28,13.54,1.58,0.46875,---,---,---
11/27/2016 15:57:33,19.29,14.13,1.66,0.28381,---,---,---
11/27/2016 15:58:33,19.3,13.54,1.8,0.25146,---,---,---
11/27/2016 15:59:36,19.3,13.74,1.97,0.4303,---,---,---
11/27/2016 16:00:33,19.28,12.96,2.54,0.42542,---,---,---
11/27/2016 16:01:34,19.27,14.88,1.67,0.24963,---,---,---
11/27/2016 16:02:34,19.27,14.8,1.64,0.60425,---,---,---
11/27/2016 16:03:34,19.28,13.54,2.24,0.47791,---,---,---
